,TIME,METROREG,employed_persons,gdp,population,latitude,longitude
2376,2001,Santa Cruz de Tenerife,292.6,11724.16,721005.5144106942,28.469648,-16.2540884
2377,2002,Santa Cruz de Tenerife,303.0,12603.31,705337.0,28.469648,-16.2540884
2378,2003,Santa Cruz de Tenerife,311.3,13562.13,728108.0,28.469648,-16.2540884
2379,2004,Santa Cruz de Tenerife,323.7,14593.17,750406.0,28.469648,-16.2540884
2380,2005,Santa Cruz de Tenerife,342.3,15836.4,773807.0,28.469648,-16.2540884
2381,2006,Santa Cruz de Tenerife,357.7,16834.11,794985.0,28.469648,-16.2540884
2382,2007,Santa Cruz de Tenerife,371.3,18014.12,815793.0,28.469648,-16.2540884
2383,2008,Santa Cruz de Tenerife,358.1,18378.38,836512.0,28.469648,-16.2540884
2384,2009,Santa Cruz de Tenerife,328.2,17305.61,852747.0,28.469648,-16.2540884
2385,2010,Santa Cruz de Tenerife,332.6,17921.64,861859.0,28.469648,-16.2540884
2386,2011,Santa Cruz de Tenerife,324.9,17843.85,871073.0,28.469648,-16.2540884
2387,2012,Santa Cruz de Tenerife,312.3,17288.87,880765.0,28.469648,-16.2540884
2388,2013,Santa Cruz de Tenerife,305.9,17016.96,890980.0,28.469648,-16.2540884
2389,2014,Santa Cruz de Tenerife,311.4,17180.87,898486.0,28.469648,-16.2540884
2390,2015,Santa Cruz de Tenerife,327.0,17942.08,904713.0,28.469648,-16.2540884
2391,2016,Santa Cruz de Tenerife,334.1,18307.33,909298.0,28.469648,-16.2540884
2392,2017,Santa Cruz de Tenerife,348.8,19455.67,920253.0,28.469648,-16.2540884
2393,2018,Santa Cruz de Tenerife,339.8705882359939,20092.192163168012,933402.0,28.469648,-16.2540884
2394,2000,A Coruña,383.1,13951.74,1096111.0,43.3712091,-8.3958768
2395,2001,A Coruña,405.7,14954.83,1095881.0,43.3712091,-8.3958768
2396,2002,A Coruña,419.7,16303.34,1096076.0,43.3712091,-8.3958768
2397,2003,A Coruña,436.9,17458.37,1100951.0,43.3712091,-8.3958768
2398,2004,A Coruña,446.4,18803.37,1104703.0,43.3712091,-8.3958768
2399,2005,A Coruña,459.3,20431.02,1109964.0,43.3712091,-8.3958768
2400,2006,A Coruña,482.4,22038.18,1115415.0,43.3712091,-8.3958768
2401,2007,A Coruña,499.8,23963.26,1121341.0,43.3712091,-8.3958768
2402,2008,A Coruña,501.9,24997.2,1128598.0,43.3712091,-8.3958768
2403,2009,A Coruña,475.6,24563.12,1135281.0,43.3712091,-8.3958768
2404,2010,A Coruña,473.9,24890.97,1138110.0,43.3712091,-8.3958768
2405,2011,A Coruña,463.1,24341.64,1140071.0,43.3712091,-8.3958768
2406,2012,A Coruña,444.8,23395.73,1141178.0,43.3712091,-8.3958768
2407,2013,A Coruña,436.2,23362.29,1138499.0,43.3712091,-8.3958768
2408,2014,A Coruña,434.6,23184.4,1133330.0,43.3712091,-8.3958768
2409,2015,A Coruña,442.1,24422.15,1128694.0,43.3712091,-8.3958768
2410,2016,A Coruña,446.7,25202.93,1124114.0,43.3712091,-8.3958768
2411,2017,A Coruña,451.4,26144.57,1121771.0,43.3712091,-8.3958768
2412,2018,A Coruña,466.3588234359075,27733.644015535734,1121417.0,43.3712091,-8.3958768
2413,2000,Granada,247.7,8666.75,816663.0,37.183054,-3.6021928
2414,2001,Granada,256.0,9413.18,819049.0,37.183054,-3.6021928
2415,2002,Granada,270.9,10310.44,821896.0,37.183054,-3.6021928
2416,2003,Granada,285.9,11155.27,831318.0,37.183054,-3.6021928
2417,2004,Granada,294.0,11925.77,842810.0,37.183054,-3.6021928
2418,2005,Granada,308.3,12758.14,856428.0,37.183054,-3.6021928
2419,2006,Granada,331.3,14309.05,871598.0,37.183054,-3.6021928
2420,2007,Granada,342.5,15324.08,885032.0,37.183054,-3.6021928
2421,2008,Granada,340.0,15744.81,900260.0,37.183054,-3.6021928
2422,2009,Granada,313.7,15081.9,909104.0,37.183054,-3.6021928
2423,2010,Granada,307.9,14968.5,915318.0,37.183054,-3.6021928
2424,2011,Granada,303.1,14943.53,919882.0,37.183054,-3.6021928
2425,2012,Granada,291.8,14612.13,922463.0,37.183054,-3.6021928
2426,2013,Granada,291.5,14482.09,922140.0,37.183054,-3.6021928
2427,2014,Granada,299.3,14933.17,920484.0,37.183054,-3.6021928
2428,2015,Granada,306.7,15692.23,919139.0,37.183054,-3.6021928
2429,2016,Granada,313.0,15824.72,917494.0,37.183054,-3.6021928
2430,2017,Granada,322.5,16399.59,917057.0,37.183054,-3.6021928
2431,2018,Granada,324.29607843203826,17388.915961423965,917445.0,37.183054,-3.6021928
2432,2000,Guipúzcoa,316.1,13501.2,673296.0,43.144527800000006,-2.2037955488327494
2433,2001,Guipúzcoa,333.2,14822.99,673328.0,43.144527800000006,-2.2037955488327494
2434,2002,Guipúzcoa,331.8,15407.62,673592.0,43.144527800000006,-2.2037955488327494
2435,2003,Guipúzcoa,334.6,16008.77,676777.0,43.144527800000006,-2.2037955488327494
2436,2004,Guipúzcoa,340.4,17075.57,680750.0,43.144527800000006,-2.2037955488327494
2437,2005,Guipúzcoa,353.3,18208.35,684264.0,43.144527800000006,-2.2037955488327494
2438,2006,Guipúzcoa,368.0,20021.48,688423.0,43.144527800000006,-2.2037955488327494
2439,2007,Guipúzcoa,376.6,21393.75,693436.0,43.144527800000006,-2.2037955488327494
2440,2008,Guipúzcoa,369.8,21690.13,699395.0,43.144527800000006,-2.2037955488327494
2441,2009,Guipúzcoa,349.1,20645.33,704166.0,43.144527800000006,-2.2037955488327494
2442,2010,Guipúzcoa,345.6,20976.56,705974.0,43.144527800000006,-2.2037955488327494
2443,2011,Guipúzcoa,334.3,20924.87,707256.0,43.144527800000006,-2.2037955488327494
2444,2012,Guipúzcoa,324.7,20462.5,708422.0,43.144527800000006,-2.2037955488327494
2445,2013,Guipúzcoa,314.2,20082.88,708201.0,43.144527800000006,-2.2037955488327494
2446,2014,Guipúzcoa,315.7,20185.71,706986.0,43.144527800000006,-2.2037955488327494
2447,2015,Guipúzcoa,324.8,20864.17,707316.0,43.144527800000006,-2.2037955488327494
2448,2016,Guipúzcoa,336.2,21594.01,707892.0,43.144527800000006,-2.2037955488327494
2449,2017,Guipúzcoa,344.8,22694.54,708991.0,43.144527800000006,-2.2037955488327494
2450,2018,Guipúzcoa,334.8751633993819,23369.033628375317,710281.0,43.144527800000006,-2.2037955488327494
2451,2000,Cádiz,366.5,13445.0,1110116.0,36.5297438,-6.2928976
2452,2001,Cádiz,375.6,14404.89,1113137.0,36.5297438,-6.2928976
2453,2002,Cádiz,372.7,15341.8,1118779.0,36.5297438,-6.2928976
2454,2003,Cádiz,379.2,16296.11,1130551.0,36.5297438,-6.2928976
2455,2004,Cádiz,392.6,17821.87,1144134.0,36.5297438,-6.2928976
2456,2005,Cádiz,415.0,19106.62,1160688.0,36.5297438,-6.2928976
2457,2006,Cádiz,440.0,20572.7,1176672.0,36.5297438,-6.2928976
2458,2007,Cádiz,449.2,21658.2,1193630.0,36.5297438,-6.2928976
2459,2008,Cádiz,439.2,21883.7,1209073.0,36.5297438,-6.2928976
2460,2009,Cádiz,408.9,20576.82,1221028.0,36.5297438,-6.2928976
2461,2010,Cádiz,400.4,20885.89,1229837.0,36.5297438,-6.2928976
2462,2011,Cádiz,396.2,20810.7,1238919.0,36.5297438,-6.2928976
2463,2012,Cádiz,377.9,20015.2,1245360.0,36.5297438,-6.2928976
2464,2013,Cádiz,361.0,19560.48,1247584.0,36.5297438,-6.2928976
2465,2014,Cádiz,357.5,19362.14,1247552.0,36.5297438,-6.2928976
2466,2015,Cádiz,360.8,20007.91,1248584.0,36.5297438,-6.2928976
2467,2016,Cádiz,370.2,20803.94,1248241.0,36.5297438,-6.2928976
2468,2017,Cádiz,377.3,21512.8,1248970.0,36.5297438,-6.2928976
2469,2018,Cádiz,379.0575163406546,22517.74065093835,1249245.0,36.5297438,-6.2928976
2527,2000,Zagreb,516.66,8768.94,1207925.246495706,45.8131847,15.9771774
2528,2001,Zagreb,515.65,9770.86,1205429.0,45.8131847,15.9771774
2529,2002,Zagreb,520.82,10826.01,1210666.0,45.8131847,15.9771774
2530,2003,Zagreb,535.02,11812.12,1211568.0,45.8131847,15.9771774
2531,2004,Zagreb,542.64,12952.39,1215181.0,45.8131847,15.9771774
2532,2005,Zagreb,548.53,14592.37,1219897.0,45.8131847,15.9771774
2533,2006,Zagreb,569.04,15941.1,1222682.0,45.8131847,15.9771774
2534,2007,Zagreb,590.53,17445.33,1226468.0,45.8131847,15.9771774
2535,2008,Zagreb,606.09,19063.73,1230131.0,45.8131847,15.9771774
2536,2009,Zagreb,600.67,17988.06,1233746.0,45.8131847,15.9771774
2537,2010,Zagreb,579.67,18754.0,1237768.0,45.8131847,15.9771774
2538,2011,Zagreb,551.71,18584.59,1240206.0,45.8131847,15.9771774
2539,2012,Zagreb,543.18,18261.27,1242385.0,45.8131847,15.9771774
2540,2013,Zagreb,536.88,18003.09,1244195.0,45.8131847,15.9771774
2541,2014,Zagreb,556.47,18045.66,1246055.0,45.8131847,15.9771774
2542,2015,Zagreb,565.55,18614.41,1247421.0,45.8131847,15.9771774
2543,2016,Zagreb,578.81,19384.69,1245347.0,45.8131847,15.9771774
2544,2017,Zagreb,592.96,20549.85,1243779.0,45.8131847,15.9771774
2545,2018,Zagreb,586.3037908509102,21972.60244706445,1240310.0,45.8131847,15.9771774
2603,2000,Roma,1718.8,113416.07,3559458.736068593,41.8933203,12.4829321
2604,2001,Roma,1736.7,120648.2,3704765.0,41.8933203,12.4829321
2605,2002,Roma,1781.4,126515.83,3704522.0,41.8933203,12.4829321
2606,2003,Roma,1822.7,129519.63,3715202.0,41.8933203,12.4829321
2607,2004,Roma,1899.9,137763.33,3739767.0,41.8933203,12.4829321
2608,2005,Roma,1919.8,142083.95,3777674.0,41.8933203,12.4829321
2609,2006,Roma,1950.5,147783.45,3798630.0,41.8933203,12.4829321
2610,2007,Roma,2022.0,154221.73,3823955.0,41.8933203,12.4829321
2611,2008,Roma,2025.4,156050.12,3870783.0,41.8933203,12.4829321
2612,2009,Roma,2015.0,154172.03,3912714.0,41.8933203,12.4829321
2613,2010,Roma,2041.6,155411.68,3945294.0,41.8933203,12.4829321
2614,2011,Roma,2041.3,159065.98,3979136.0,41.8933203,12.4829321
2615,2012,Roma,2027.3,154486.97,3995250.0,41.8933203,12.4829321
2616,2013,Roma,2024.9,152739.19,4039813.0,41.8933203,12.4829321
2617,2014,Roma,2046.6,153286.69,4321244.0,41.8933203,12.4829321
2618,2015,Roma,2071.7,153607.21,4342046.0,41.8933203,12.4829321
2619,2016,Roma,2127.3,160992.96,4340474.0,41.8933203,12.4829321
2620,2017,Roma,2151.9,163143.15,4353738.0,41.8933203,12.4829321
2621,2018,Roma,2182.1464051679473,169362.86207790417,4355725.0,41.8933203,12.4829321
2622,2000,Milano,1947.6,128508.22,3813230.3051231927,45.4668,9.1905
2623,2001,Milano,2006.0,135871.02,3900990.0,45.4668,9.1905
2624,2002,Milano,2031.7,142012.36,3903016.0,45.4668,9.1905
2625,2003,Milano,2066.4,146895.16,3903476.0,45.4668,9.1905
2626,2004,Milano,2092.4,152061.15,3917155.0,45.4668,9.1905
2627,2005,Milano,2116.3,158216.72,3968154.0,45.4668,9.1905
2628,2006,Milano,2132.4,161305.87,3986567.0,45.4668,9.1905
2629,2007,Milano,2151.2,168054.36,3994438.0,45.4668,9.1905
2630,2008,Milano,2251.1,183077.2,4009097.0,45.4668,9.1905
2631,2009,Milano,2226.9,177343.41,4022463.0,45.4668,9.1905
2632,2010,Milano,2244.7,188234.99,4045939.0,45.4668,9.1905
2633,2011,Milano,2243.6,191808.96,4077479.0,45.4668,9.1905
2634,2012,Milano,2249.0,188660.53,4099460.0,45.4668,9.1905
2635,2013,Milano,2223.5,186573.41,4151565.0,45.4668,9.1905
2636,2014,Milano,2252.5,190796.88,4267946.0,45.4668,9.1905
2637,2015,Milano,2288.6,195257.72,4290958.0,45.4668,9.1905
2638,2016,Milano,2347.6,202800.51,4303998.0,45.4668,9.1905
2639,2017,Milano,2383.7,207549.58,4316398.0,45.4668,9.1905
2640,2018,Milano,2385.2130707326364,214205.42747437878,4336121.0,45.4668,9.1905
2641,2000,Napoli,1024.7,45748.53,3042989.4633290586,40.8359336,14.2487826
2642,2001,Napoli,1053.7,48751.5,3062897.0,40.8359336,14.2487826
2643,2002,Napoli,1089.4,50624.79,3059134.0,40.8359336,14.2487826
2644,2003,Napoli,1098.1,51758.21,3057904.0,40.8359336,14.2487826
2645,2004,Napoli,1107.0,53571.27,3064667.0,40.8359336,14.2487826
2646,2005,Napoli,1088.0,54807.46,3069131.0,40.8359336,14.2487826
2647,2006,Napoli,1079.0,56168.85,3062442.0,40.8359336,14.2487826
2648,2007,Napoli,1065.4,57874.7,3057418.0,40.8359336,14.2487826
2649,2008,Napoli,1073.8,60068.64,3058153.0,40.8359336,14.2487826
2650,2009,Napoli,1030.1,58259.64,3049274.0,40.8359336,14.2487826
2651,2010,Napoli,1010.5,57692.89,3054250.0,40.8359336,14.2487826
2652,2011,Napoli,991.0,57174.7,3055218.0,40.8359336,14.2487826
2653,2012,Napoli,973.1,56624.92,3053247.0,40.8359336,14.2487826
2654,2013,Napoli,940.0,54987.22,3055339.0,40.8359336,14.2487826
2655,2014,Napoli,956.1,55788.5,3127390.0,40.8359336,14.2487826
2656,2015,Napoli,962.2,56973.37,3118149.0,40.8359336,14.2487826
2657,2016,Napoli,981.4,58387.95,3113898.0,40.8359336,14.2487826
2658,2017,Napoli,991.5,59667.12,3107006.0,40.8359336,14.2487826
2659,2018,Napoli,951.9424836621653,60530.45338779758,3101002.0,40.8359336,14.2487826
2660,2000,Torino,936.5,55061.19,2156787.816448891,45.0677551,7.6824892
2661,2001,Torino,928.6,56617.86,2169643.0,45.0677551,7.6824892
2662,2002,Torino,933.0,57997.25,2165094.0,45.0677551,7.6824892
2663,2003,Torino,942.1,59458.84,2168820.0,45.0677551,7.6824892
2664,2004,Torino,947.2,61503.48,2186711.0,45.0677551,7.6824892
2665,2005,Torino,958.6,63543.54,2194328.0,45.0677551,7.6824892
2666,2006,Torino,972.0,65882.06,2197817.0,45.0677551,7.6824892
2667,2007,Torino,978.7,68007.74,2201391.0,45.0677551,7.6824892
2668,2008,Torino,1007.3,69738.28,2229823.0,45.0677551,7.6824892
2669,2009,Torino,993.7,64758.54,2241730.0,45.0677551,7.6824892
2670,2010,Torino,985.9,67373.37,2245625.0,45.0677551,7.6824892
2671,2011,Torino,997.3,69674.58,2246564.0,45.0677551,7.6824892
2672,2012,Torino,1001.1,66786.58,2243382.0,45.0677551,7.6824892
2673,2013,Torino,985.2,67783.21,2254720.0,45.0677551,7.6824892
2674,2014,Torino,972.9,67434.99,2297917.0,45.0677551,7.6824892
2675,2015,Torino,979.1,68868.29,2291719.0,45.0677551,7.6824892
2676,2016,Torino,988.2,71065.73,2282197.0,45.0677551,7.6824892
2677,2017,Torino,1003.1,73625.3,2277857.0,45.0677551,7.6824892
2678,2018,Torino,1009.4555555577152,73647.3110598379,2269120.0,45.0677551,7.6824892
2679,2000,Palermo,343.0,16224.34,1224226.5760051846,38.1112268,13.3524434
2680,2001,Palermo,365.5,18198.15,1237993.0,38.1112268,13.3524434
2681,2002,Palermo,370.7,18674.46,1235945.0,38.1112268,13.3524434
2682,2003,Palermo,371.8,19262.13,1234391.0,38.1112268,13.3524434
2683,2004,Palermo,375.7,20035.86,1233866.0,38.1112268,13.3524434
2684,2005,Palermo,393.3,21161.58,1234031.0,38.1112268,13.3524434
2685,2006,Palermo,407.5,22018.31,1233659.0,38.1112268,13.3524434
2686,2007,Palermo,402.6,22567.62,1235148.0,38.1112268,13.3524434
2687,2008,Palermo,413.0,23857.71,1237329.0,38.1112268,13.3524434
2688,2009,Palermo,409.6,23523.1,1238980.0,38.1112268,13.3524434
2689,2010,Palermo,404.4,23570.6,1241014.0,38.1112268,13.3524434
2690,2011,Palermo,389.9,23104.58,1244239.0,38.1112268,13.3524434
2691,2012,Palermo,384.3,22754.4,1242560.0,38.1112268,13.3524434
2692,2013,Palermo,376.9,22603.96,1243638.0,38.1112268,13.3524434
2693,2014,Palermo,372.0,22424.3,1275598.0,38.1112268,13.3524434
2694,2015,Palermo,373.6,23044.61,1276525.0,38.1112268,13.3524434
2695,2016,Palermo,375.5,23014.09,1271406.0,38.1112268,13.3524434
2696,2017,Palermo,374.9,23538.61,1268217.0,38.1112268,13.3524434
2697,2018,Palermo,389.3901960792392,24883.89040567397,1260193.0,38.1112268,13.3524434
2698,2000,Genova,366.8,21602.62,879952.933172368,44.40726,8.9338624
2699,2001,Genova,371.8,23081.96,883123.0,44.40726,8.9338624
2700,2002,Genova,372.0,23351.06,877098.0,44.40726,8.9338624
2701,2003,Genova,366.2,24288.86,872154.0,44.40726,8.9338624
2702,2004,Genova,363.8,25245.64,870995.0,44.40726,8.9338624
2703,2005,Genova,367.0,25775.5,874303.0,44.40726,8.9338624
2704,2006,Genova,380.4,26591.26,871115.0,44.40726,8.9338624
2705,2007,Genova,383.5,27802.84,867499.0,44.40726,8.9338624
2706,2008,Genova,390.3,28809.6,862936.0,44.40726,8.9338624
2707,2009,Genova,392.8,27893.11,862829.0,44.40726,8.9338624
2708,2010,Genova,390.2,27876.08,860444.0,44.40726,8.9338624
2709,2011,Genova,391.2,27804.32,858150.0,44.40726,8.9338624
2710,2012,Genova,390.6,27338.24,853939.0,44.40726,8.9338624
2711,2013,Genova,379.9,26915.18,851283.0,44.40726,8.9338624
2712,2014,Genova,385.4,27915.5,868046.0,44.40726,8.9338624
2713,2015,Genova,385.0,28380.95,862175.0,44.40726,8.9338624
2714,2016,Genova,393.2,28984.69,854099.0,44.40726,8.9338624
2715,2017,Genova,395.7,29719.85,850071.0,44.40726,8.9338624
2716,2018,Genova,396.91568627533405,30192.35468885701,844957.0,44.40726,8.9338624
2717,2000,Firenze,461.4,27239.26,917138.9151987317,43.7698712,11.2555757
2718,2001,Firenze,467.5,28468.36,934672.0,43.7698712,11.2555757
2719,2002,Firenze,464.0,28878.88,934101.0,43.7698712,11.2555757
2720,2003,Firenze,474.6,29657.45,934991.0,43.7698712,11.2555757
2721,2004,Firenze,469.8,30473.26,940082.0,43.7698712,11.2555757
2722,2005,Firenze,473.8,31032.22,946096.0,43.7698712,11.2555757
2723,2006,Firenze,486.7,32530.08,946567.0,43.7698712,11.2555757
2724,2007,Firenze,487.0,33510.13,948616.0,43.7698712,11.2555757
2725,2008,Firenze,503.3,34489.17,953514.0,43.7698712,11.2555757
2726,2009,Firenze,497.0,33626.94,959801.0,43.7698712,11.2555757
2727,2010,Firenze,488.5,33914.86,966182.0,43.7698712,11.2555757
2728,2011,Firenze,488.2,34831.78,970279.0,43.7698712,11.2555757
2729,2012,Firenze,491.9,35080.31,972232.0,43.7698712,11.2555757
2730,2013,Firenze,487.3,34865.41,987354.0,43.7698712,11.2555757
2731,2014,Firenze,492.5,35887.06,1007252.0,43.7698712,11.2555757
2732,2015,Firenze,498.6,36296.91,1012180.0,43.7698712,11.2555757
2733,2016,Firenze,508.6,37217.59,1013348.0,43.7698712,11.2555757
2734,2017,Firenze,514.4,37743.27,1014423.0,43.7698712,11.2555757
2735,2018,Firenze,510.45424836708486,38533.03745476654,1013260.0,43.7698712,11.2555757
2736,2000,Bari,452.2,20614.06,1213856.9087755962,41.1257843,16.8620293
2737,2001,Bari,464.1,21725.76,1217510.0,41.1257843,16.8620293
2738,2002,Bari,468.2,21910.4,1218210.0,41.1257843,16.8620293
2739,2003,Bari,462.0,22113.59,1220355.0,41.1257843,16.8620293
2740,2004,Bari,457.5,22524.2,1224714.0,41.1257843,16.8620293
2741,2005,Bari,447.8,22774.15,1230484.0,41.1257843,16.8620293
2742,2006,Bari,461.9,24057.85,1232581.0,41.1257843,16.8620293
2743,2007,Bari,479.1,24992.58,1234097.0,41.1257843,16.8620293
2744,2008,Bari,483.1,25229.6,1236890.0,41.1257843,16.8620293
2745,2009,Bari,461.4,24417.66,1239004.0,41.1257843,16.8620293
2746,2010,Bari,463.0,24919.5,1241622.0,41.1257843,16.8620293
2747,2011,Bari,465.3,25385.42,1246204.0,41.1257843,16.8620293
2748,2012,Bari,462.8,25455.3,1246742.0,41.1257843,16.8620293
2749,2013,Bari,445.1,24863.46,1246297.0,41.1257843,16.8620293
2750,2014,Bari,447.9,24780.39,1261964.0,41.1257843,16.8620293
2751,2015,Bari,459.8,25648.15,1266379.0,41.1257843,16.8620293
2752,2016,Bari,471.1,26325.42,1263820.0,41.1257843,16.8620293
2753,2017,Bari,475.2,26604.71,1260142.0,41.1257843,16.8620293
2754,2018,Bari,464.32614379182087,27014.333617451888,1257520.0,41.1257843,16.8620293
2755,2000,Bologna,468.1,27624.84,900587.999906221,44.4937577,11.3430308
2756,2001,Bologna,470.0,28218.18,911130.0,44.4937577,11.3430308
2757,2002,Bologna,476.1,29058.36,915084.0,44.4937577,11.3430308
2758,2003,Bologna,476.2,29729.42,918610.0,44.4937577,11.3430308
2759,2004,Bologna,470.7,30726.97,925197.0,44.4937577,11.3430308
2760,2005,Bologna,474.1,31640.17,932877.0,44.4937577,11.3430308
2761,2006,Bologna,492.2,33612.8,937040.0,44.4937577,11.3430308
2762,2007,Bologna,494.9,34414.4,941363.0,44.4937577,11.3430308
2763,2008,Bologna,494.5,34461.34,950687.0,44.4937577,11.3430308
2764,2009,Bologna,499.3,33261.5,961305.0,44.4937577,11.3430308
2765,2010,Bologna,512.7,35496.53,967557.0,44.4937577,11.3430308
2766,2011,Bologna,521.1,37298.11,972491.0,44.4937577,11.3430308
2767,2012,Bologna,516.6,36534.43,976053.0,44.4937577,11.3430308
2768,2013,Bologna,512.4,36979.02,990681.0,44.4937577,11.3430308
2769,2014,Bologna,512.5,37689.2,1001170.0,44.4937577,11.3430308
2770,2015,Bologna,510.6,38592.42,1004323.0,44.4937577,11.3430308
2771,2016,Bologna,518.1,39479.0,1005831.0,44.4937577,11.3430308
2772,2017,Bologna,532.4,40779.49,1009210.0,44.4937577,11.3430308
2773,2018,Bologna,532.046405229877,41210.014043804345,1011291.0,44.4937577,11.3430308
2774,2000,Catania,328.0,15632.19,1042146.242213673,37.5022355,15.08738
2775,2001,Catania,328.4,16287.11,1054559.0,37.5022355,15.08738
2776,2002,Catania,333.6,16843.58,1054501.0,37.5022355,15.08738
2777,2003,Catania,339.3,17568.9,1054480.0,37.5022355,15.08738
2778,2004,Catania,348.2,17901.32,1059272.0,37.5022355,15.08738
2779,2005,Catania,360.8,18814.89,1062261.0,37.5022355,15.08738
2780,2006,Catania,366.9,19271.51,1066064.0,37.5022355,15.08738
2781,2007,Catania,364.9,19704.23,1066856.0,37.5022355,15.08738
2782,2008,Catania,377.7,20447.44,1071168.0,37.5022355,15.08738
2783,2009,Catania,368.0,19776.72,1074088.0,37.5022355,15.08738
2784,2010,Catania,358.7,19697.12,1076640.0,37.5022355,15.08738
2785,2011,Catania,357.6,19630.87,1078665.0,37.5022355,15.08738
2786,2012,Catania,350.3,19572.66,1078045.0,37.5022355,15.08738
2787,2013,Catania,344.1,19398.71,1077113.0,37.5022355,15.08738
2788,2014,Catania,341.6,19593.14,1115704.0,37.5022355,15.08738
2789,2015,Catania,347.6,19399.94,1116917.0,37.5022355,15.08738
2790,2016,Catania,352.3,19726.7,1115535.0,37.5022355,15.08738
2791,2017,Catania,346.9,20096.39,1113303.0,37.5022355,15.08738
2792,2018,Catania,357.709150327536,20842.447055986293,1109888.0,37.5022355,15.08738
2793,2000,Venezia,342.4,19126.87,805147.6724597614,45.4371908,12.3345898
2794,2001,Venezia,348.1,19741.73,808821.0,45.4371908,12.3345898
2795,2002,Venezia,353.6,20090.28,809637.0,45.4371908,12.3345898
2796,2003,Venezia,361.9,21196.27,811147.0,45.4371908,12.3345898
2797,2004,Venezia,360.7,22215.51,815399.0,45.4371908,12.3345898
2798,2005,Venezia,359.3,22817.1,819835.0,45.4371908,12.3345898
2799,2006,Venezia,377.3,24284.75,822185.0,45.4371908,12.3345898
2800,2007,Venezia,377.4,25003.72,825382.0,45.4371908,12.3345898
2801,2008,Venezia,373.2,24418.22,832534.0,45.4371908,12.3345898
2802,2009,Venezia,367.2,24142.31,840103.0,45.4371908,12.3345898
2803,2010,Venezia,371.7,24548.64,843785.0,45.4371908,12.3345898
2804,2011,Venezia,373.4,25191.69,846187.0,45.4371908,12.3345898
2805,2012,Venezia,375.1,24462.42,846275.0,45.4371908,12.3345898
2806,2013,Venezia,369.8,24522.02,847983.0,45.4371908,12.3345898
2807,2014,Venezia,370.5,24834.01,857841.0,45.4371908,12.3345898
2808,2015,Venezia,369.0,25408.75,858198.0,45.4371908,12.3345898
2809,2016,Venezia,371.6,26055.84,855696.0,45.4371908,12.3345898
2810,2017,Venezia,378.7,26644.95,854275.0,45.4371908,12.3345898
2811,2018,Venezia,380.5823531593562,27191.232926561628,853552.0,45.4371908,12.3345898
2812,2000,Verona,355.4,20822.76,821566.4776487338,45.4384958,10.9924122
2813,2001,Verona,363.0,21594.63,821812.0,45.4384958,10.9924122
2814,2002,Verona,359.1,21746.9,826891.0,45.4384958,10.9924122
2815,2003,Verona,369.3,22811.56,833828.0,45.4384958,10.9924122
2816,2004,Verona,372.5,24132.26,843806.0,45.4384958,10.9924122
2817,2005,Verona,380.3,24783.3,853124.0,45.4384958,10.9924122
2818,2006,Verona,393.5,26221.28,861111.0,45.4384958,10.9924122
2819,2007,Verona,399.5,27416.87,869037.0,45.4384958,10.9924122
2820,2008,Verona,406.5,27521.85,884107.0,45.4384958,10.9924122
2821,2009,Verona,420.7,28462.74,893229.0,45.4384958,10.9924122
2822,2010,Verona,416.4,27994.91,896478.0,45.4384958,10.9924122
2823,2011,Verona,413.2,28281.95,898851.0,45.4384958,10.9924122
2824,2012,Verona,415.1,28341.15,899817.0,45.4384958,10.9924122
2825,2013,Verona,407.8,28448.36,907352.0,45.4384958,10.9924122
2826,2014,Verona,413.0,28589.72,921717.0,45.4384958,10.9924122
2827,2015,Verona,417.1,29258.21,923664.0,45.4384958,10.9924122
2828,2016,Verona,426.8,30388.93,922383.0,45.4384958,10.9924122
2829,2017,Verona,437.8,31417.11,921557.0,45.4384958,10.9924122
2830,2018,Verona,440.4921568636644,31960.283298418984,922821.0,45.4384958,10.9924122
2831,2000,Taranto,181.6,8151.12,580529.9664447404,40.54881555,17.08058012454743
2832,2001,Taranto,178.8,8222.38,581508.0,40.54881555,17.08058012454743
2833,2002,Taranto,180.9,8430.77,579846.0,40.54881555,17.08058012454743
2834,2003,Taranto,184.0,8916.79,579853.0,40.54881555,17.08058012454743
2835,2004,Taranto,185.8,9439.4,580157.0,40.54881555,17.08058012454743
2836,2005,Taranto,187.2,9721.29,581631.0,40.54881555,17.08058012454743
2837,2006,Taranto,190.6,9941.23,581876.0,40.54881555,17.08058012454743
2838,2007,Taranto,193.1,10152.76,582652.0,40.54881555,17.08058012454743
2839,2008,Taranto,195.7,10278.26,584200.0,40.54881555,17.08058012454743
2840,2009,Taranto,187.4,9814.54,584797.0,40.54881555,17.08058012454743
2841,2010,Taranto,187.1,10125.37,585534.0,40.54881555,17.08058012454743
2842,2011,Taranto,193.4,10564.73,585013.0,40.54881555,17.08058012454743
2843,2012,Taranto,195.7,10507.93,584229.0,40.54881555,17.08058012454743
2844,2013,Taranto,189.8,9797.63,582814.0,40.54881555,17.08058012454743
2845,2014,Taranto,187.1,10188.7,590281.0,40.54881555,17.08058012454743
2846,2015,Taranto,188.7,9859.72,588367.0,40.54881555,17.08058012454743
2847,2016,Taranto,188.7,10372.94,586061.0,40.54881555,17.08058012454743
2848,2017,Taranto,190.9,10612.16,583479.0,40.54881555,17.08058012454743
